"name","SemanticID","url","category"
"Nedim Mujić","102313295","https://www.semanticscholar.org/author/102313295","Environmental Science"
"Selver Softic","2979376","https://www.semanticscholar.org/author/2979376","Computer Science"
"Lejla Cikotić","2199844150","https://www.semanticscholar.org/author/2199844150","Engineering"
"Fatima Mašić","73051758","https://www.semanticscholar.org/author/73051758","Engineering"
"N. Hadzimejlic","47889592","https://www.semanticscholar.org/author/47889592","Engineering"
"Z. Ašimović","87822970","https://www.semanticscholar.org/author/87822970","Agricultural and Food Sciences"
"N. Spaho","35321207","https://www.semanticscholar.org/author/35321207","Agricultural and Food Sciences"
"S. Ibrulj","5091789","https://www.semanticscholar.org/author/5091789","Medicine"
"A. Mehmedović","3826338","https://www.semanticscholar.org/author/3826338","Medicine"
"S. Nuhbegović","10334176","https://www.semanticscholar.org/author/10334176","Medicine"
"I. Licanin","6268471","https://www.semanticscholar.org/author/6268471","Medicine"
"Nejra Karaman","2239946893","https://www.semanticscholar.org/author/2239946893","Environmental Science"
"Midhat Mujić","32728476","https://www.semanticscholar.org/author/32728476","Medicine"
"E. Mujcic","2538356","https://www.semanticscholar.org/author/2538356","Computer Science"
"Muhamed I. Mujakić","138325452","https://www.semanticscholar.org/author/138325452","Political Science"
"S. Muhamedagić","98324585","https://www.semanticscholar.org/author/98324585","Engineering"
"Nasir Muftić","2090641925","https://www.semanticscholar.org/author/2090641925","Law"
"A. Mlačo","3885492","https://www.semanticscholar.org/author/3885492","Medicine"
"I. Mišković","146987378","https://www.semanticscholar.org/author/146987378","History"
"B. Fakić","117323388","https://www.semanticscholar.org/author/117323388","Materials Science"
"Tahir Herenda","2090353229","https://www.semanticscholar.org/author/2090353229","Law"
"K. Turbic","10115338","https://www.semanticscholar.org/author/10115338","Engineering"
"S. Mujacic","2702818","https://www.semanticscholar.org/author/2702818","Computer Science"
"M. Kulin","2388806","https://www.semanticscholar.org/author/2388806","Computer Science"
"Tarik Kazaz","2067010","https://www.semanticscholar.org/author/2067010","Engineering"
"N. Serdarevic","6481189","https://www.semanticscholar.org/author/6481189","Medicine"
"Ranko Mirić","104550584","https://www.semanticscholar.org/author/104550584","Geography"
"Z. Milasinovic","92214726","https://www.semanticscholar.org/author/92214726","Engineering"
"A. Milanović","2280773","https://www.semanticscholar.org/author/2280773","Agricultural and Food Sciences"
"K. Mijanović","96887094","https://www.semanticscholar.org/author/96887094","Environmental Science"
"Sadjit Metović","96726775","https://www.semanticscholar.org/author/96726775","Environmental Science"
"Mehmed Mesihović","122473945","https://www.semanticscholar.org/author/122473945","Physics"
"N. Meseldžić","147688453","https://www.semanticscholar.org/author/147688453","Medicine"
"L. Saračević","66275349","https://www.semanticscholar.org/author/66275349","Environmental Science"
"Suvada Jusić","100839567","https://www.semanticscholar.org/author/100839567","Environmental Science"
"Hata Milišić","103618672","https://www.semanticscholar.org/author/103618672","Environmental Science"
"L. Bešić","8697853","https://www.semanticscholar.org/author/8697853","Biology"
"N. Srabović","6900206","https://www.semanticscholar.org/author/6900206","Medicine"
"Haris Memisevic","4158204","https://www.semanticscholar.org/author/4158204","Psychology"
"Senad Mehmedinović","15028643","https://www.semanticscholar.org/author/15028643","Psychology"
"M. Mehanović","4820521","https://www.semanticscholar.org/author/4820521","Engineering"
"Tadej Mateljan","3027624","https://www.semanticscholar.org/author/3027624","Computer Science"
"S. Masic","3121539","https://www.semanticscholar.org/author/3121539","Engineering"
"A. Mašala","98681371","https://www.semanticscholar.org/author/98681371","Business"
"Indira Mahmutović","3702686","https://www.semanticscholar.org/author/3702686","Education"
"Edina Kuduzović","2138691475","https://www.semanticscholar.org/author/2138691475","Medicine"
"Husnija Hasanbegović","71575504","https://www.semanticscholar.org/author/71575504","Medicine"
"Kemal Hajdarevic","3330808","https://www.semanticscholar.org/author/3330808","Computer Science"
"E. Suljagić","118783193","https://www.semanticscholar.org/author/118783193","Political Science"
"S. Huseinbegović","2493079","https://www.semanticscholar.org/author/2493079","Engineering"
"S. Izetbegovíc","4764753","https://www.semanticscholar.org/author/4764753","Medicine"
"D. Junuzović","5735241","https://www.semanticscholar.org/author/5735241","Medicine"
"E. Kujundžić","3747973","https://www.semanticscholar.org/author/3747973","History"
"Goran Ridic","49378284","https://www.semanticscholar.org/author/49378284","Medicine"
"D. Salcić","3996163","https://www.semanticscholar.org/author/3996163","Psychology"
"A. Alikadić-Husović","1419530652","https://www.semanticscholar.org/author/1419530652","Medicine"
"Izeta Kurbasic","8230927","https://www.semanticscholar.org/author/8230927","Medicine"
"N. Vavra-Hadžiahmetović","1403744218","https://www.semanticscholar.org/author/1403744218","Medicine"
"M. Kudumovic","14414018","https://www.semanticscholar.org/author/14414018","Computer Science"
"H. Salihović","12345208","https://www.semanticscholar.org/author/12345208","Medicine"
"A. Gerc","48836463","https://www.semanticscholar.org/author/48836463","Medicine"
"B. Paralija","15350835","https://www.semanticscholar.org/author/15350835","Medicine"
"Amela Ibrahimagic","8789927","https://www.semanticscholar.org/author/8789927","Medicine"
"S. Čengić","6295652","https://www.semanticscholar.org/author/6295652","Medicine"
"S. Hadžović","49593632","https://www.semanticscholar.org/author/49593632","Medicine"
"O. Marković","52137022","https://www.semanticscholar.org/author/52137022","Physics"
"I. Komljenović","88166273","https://www.semanticscholar.org/author/88166273","Agricultural and Food Sciences"
"Stipo Marić","72593049","https://www.semanticscholar.org/author/72593049","Physics"
"Fadilj Maljoki","114411446","https://www.semanticscholar.org/author/114411446","Philosophy"
"V. Majstorović","71961091","https://www.semanticscholar.org/author/71961091","Business"
"Mirza Mahmutović","118275977","https://www.semanticscholar.org/author/118275977","Sociology"
"Muhamed Madžarević","100671403","https://www.semanticscholar.org/author/100671403","Engineering"
"Bećir Macić","88503622","https://www.semanticscholar.org/author/88503622","Psychology"
"Z. Delalić","87399255","https://www.semanticscholar.org/author/87399255","Biology"
"E. Šehović","2117290696","https://www.semanticscholar.org/author/2117290696","Environmental Science"
"Amar Karadža","2220094638","https://www.semanticscholar.org/author/2220094638","Environmental Science"
"Vedada Baraković","122834815","https://www.semanticscholar.org/author/122834815","Political Science"
"Naida Ademović","79043412","https://www.semanticscholar.org/author/79043412","Engineering"
"Esad Ljubović","113414968","https://www.semanticscholar.org/author/113414968","Geography"
"V. Lipovac","34678744","https://www.semanticscholar.org/author/34678744","Engineering"
"Edin Liđan","70407500","https://www.semanticscholar.org/author/70407500","Mathematics"
"A. Lekić","90748709","https://www.semanticscholar.org/author/90748709","Environmental Science"
"Elvedin Landžo","6731721","https://www.semanticscholar.org/author/6731721","Medicine"
"Osman Lačić","112923708","https://www.semanticscholar.org/author/112923708","Education"
"N. Lacević","10887784","https://www.semanticscholar.org/author/10887784","Medicine"
"O. Kurtovic","87764670","https://www.semanticscholar.org/author/87764670","Agricultural and Food Sciences"
"Halid Kurtović","118831532","https://www.semanticscholar.org/author/118831532","Political Science"
"Karmelita Pjanić-Lipovača","2217283291","https://www.semanticscholar.org/author/2217283291","Mathematics"
"Džemal Huremović","116319472","https://www.semanticscholar.org/author/116319472","Psychology"
"Emir Kurtović","12927540","https://www.semanticscholar.org/author/12927540","Business"
"Emir Kurtić","2129228690","https://www.semanticscholar.org/author/2129228690","Business"
"Suad Kurtčehajić","118822922","https://www.semanticscholar.org/author/118822922","Physics"
"Salko Kulukčija","107757898","https://www.semanticscholar.org/author/107757898","Engineering"
"Nedim Kulo","103292114","https://www.semanticscholar.org/author/103292114","Geography"
"Fahrudin Kulić","2131717072","https://www.semanticscholar.org/author/2131717072","Environmental Science"
"M. Kulenović","98570021","https://www.semanticscholar.org/author/98570021","Engineering"
"Muamer Didelija","2185515263","https://www.semanticscholar.org/author/2185515263","Environmental Science"
"Džafer Kudumović","72067558","https://www.semanticscholar.org/author/72067558","Computer Science"
"G. Krdžalić","5835376","https://www.semanticscholar.org/author/5835376","Medicine"
"Safet Kozarević","66812822","https://www.semanticscholar.org/author/66812822","Business"
"Edin Konjhodžić","123593601","https://www.semanticscholar.org/author/123593601","Linguistics"
"A. Kojic","102751099","https://www.semanticscholar.org/author/102751099","Engineering"
"T. Knežiček","117992216","https://www.semanticscholar.org/author/117992216","Engineering"
"Džemal Jusuf Kevelj","2081934153","https://www.semanticscholar.org/author/2081934153","Engineering"
"A. Ivanc","88525372","https://www.semanticscholar.org/author/88525372","Biology"
"G. Srkalović","3968720","https://www.semanticscholar.org/author/3968720","Medicine"
"Alisa Krdžalić","4973297","https://www.semanticscholar.org/author/4973297","Medicine"
"Adis Puška","77635033","https://www.semanticscholar.org/author/77635033","Business"
"Jasmina Okičić","104069703","https://www.semanticscholar.org/author/104069703","Business"
"M. Delić","103843831","https://www.semanticscholar.org/author/103843831","Agricultural and Food Sciences"
"Senad Kazić","112933161","https://www.semanticscholar.org/author/112933161","Education"
"Dragan Katić","89880783","https://www.semanticscholar.org/author/89880783","Engineering"
"Merim Kasumović","104208399","https://www.semanticscholar.org/author/104208399","Medicine"
"Ahmet Kasumović","119617897","https://www.semanticscholar.org/author/119617897","Linguistics"
"S. Kasapovic","3207449","https://www.semanticscholar.org/author/3207449","Computer Science"
"Nedžad Karić","89244596","https://www.semanticscholar.org/author/89244596","Environmental Science"
"E. Karić","121598234","https://www.semanticscholar.org/author/121598234","Business"
"Dalma Udovicic-Gagula","1415655097","https://www.semanticscholar.org/author/1415655097","Medicine"
"M. Sakić","11484605","https://www.semanticscholar.org/author/11484605","Medicine"
"S. Begic-Kapetanovic","1413340525","https://www.semanticscholar.org/author/1413340525","Medicine"
"S. Guska","13816342","https://www.semanticscholar.org/author/13816342","Medicine"
"M. Aleckovic-Halilovic","1402748048","https://www.semanticscholar.org/author/1402748048","Medicine"
"Jasmina Mangafic","119008956","https://www.semanticscholar.org/author/119008956","Economics"
"E. Kasumagić-Halilović","1401318095","https://www.semanticscholar.org/author/1401318095","Medicine"
"Nermina Ovčina-Kurtović","1401322821","https://www.semanticscholar.org/author/1401322821","Medicine"
"Amela Dizdarević-Bostandžić","1422291167","https://www.semanticscholar.org/author/1422291167","Medicine"
"M. Kapetanović","32544815","https://www.semanticscholar.org/author/32544815","Engineering"
"Rijad Kaniža","2223715381","https://www.semanticscholar.org/author/2223715381","Art"
"Z. Kandić","13461261","https://www.semanticscholar.org/author/13461261","Medicine"
"Ibrahim Kajan","146978302","https://www.semanticscholar.org/author/146978302","Art"
"I. Hizar","134102285","https://www.semanticscholar.org/author/134102285","Medicine"
"Anida KAPO-GURDA","2092347271","https://www.semanticscholar.org/author/2092347271","Medicine"
"B. Bosovic","30693379","https://www.semanticscholar.org/author/30693379","Engineering"
"Sait Z. Kačapor","123475661","https://www.semanticscholar.org/author/123475661","Education"
"E. Jusufović","31885395","https://www.semanticscholar.org/author/31885395","Medicine"
"A. Jaganjac","2050459568","https://www.semanticscholar.org/author/2050459568","Chemistry"
"S. Ivanković","65954439","https://www.semanticscholar.org/author/65954439","Agricultural and Food Sciences"
"N. Bijedić","3318114","https://www.semanticscholar.org/author/3318114","Medicine"
"Alden Prcić","5232512","https://www.semanticscholar.org/author/5232512","Medicine"
"K. Budimir","89914377","https://www.semanticscholar.org/author/89914377","Agricultural and Food Sciences"
"Tomislav Išek","134791357","https://www.semanticscholar.org/author/134791357",NULL
"Ahmed Isanović","2134188093","https://www.semanticscholar.org/author/2134188093",NULL
"Eldar Isaković","4631862","https://www.semanticscholar.org/author/4631862","Medicine"
"I. Imamovic","102675354","https://www.semanticscholar.org/author/102675354","Engineering"
"Nusret Imamović","92878286","https://www.semanticscholar.org/author/92878286","Environmental Science"
"Z. Iličković","92725457","https://www.semanticscholar.org/author/92725457","Environmental Science"
"M. Ičanović","89094753","https://www.semanticscholar.org/author/89094753","Environmental Science"
"Emir Nezirić","104043223","https://www.semanticscholar.org/author/104043223","Engineering"
"M. Nožić","101122786","https://www.semanticscholar.org/author/101122786","Engineering"
"A. Savković","6868196","https://www.semanticscholar.org/author/6868196","Medicine"
"J. Sadadinović","88558246","https://www.semanticscholar.org/author/88558246","Chemistry"
"F. Muhamedagić","89243769","https://www.semanticscholar.org/author/89243769","Environmental Science"
"M. Ibralić","4153220","https://www.semanticscholar.org/author/4153220","Medicine"
"Adnan Ibrahimović","98372977","https://www.semanticscholar.org/author/98372977","Geology"
"Almir Huskanovic","51017247","https://www.semanticscholar.org/author/51017247","Mathematics"
"Husno Hrelja","104630210","https://www.semanticscholar.org/author/104630210","Mathematics"
"Irfan Hošić","108337590","https://www.semanticscholar.org/author/108337590","History"
"R. Hodžić","113045040","https://www.semanticscholar.org/author/113045040","Political Science"
"Muhamed Hodžić","32264819","https://www.semanticscholar.org/author/32264819","Environmental Science"
"Hermina Alajbegović","50988820","https://www.semanticscholar.org/author/50988820","Mathematics"
"Eldar Goletić","2210602514","https://www.semanticscholar.org/author/2210602514","Education"
"Amela Kasić","20523219","https://www.semanticscholar.org/author/20523219","Environmental Science"
"Amira Kasumović","10759991","https://www.semanticscholar.org/author/10759991","Environmental Science"
"Muamer Hodžić","134407216","https://www.semanticscholar.org/author/134407216","History"
"Hajrudin Hodžić","122537429","https://www.semanticscholar.org/author/122537429","Philosophy"
"S. Haverić","8167865","https://www.semanticscholar.org/author/8167865","Medicine"
"M. Hasković","151116717","https://www.semanticscholar.org/author/151116717","Psychology"
"Zijad Hasić","2195270923","https://www.semanticscholar.org/author/2195270923",NULL
"Damir Hasić","2271227","https://www.semanticscholar.org/author/2271227","Computer Science"
"Mirnes Hasanspahić","1397181533","https://www.semanticscholar.org/author/1397181533","Computer Science"
"A. Haverić","8436218","https://www.semanticscholar.org/author/8436218","Medicine"
"B. Galić","4993035","https://www.semanticscholar.org/author/4993035","Chemistry"
"M. Hasanović","1609475497","https://www.semanticscholar.org/author/1609475497","Environmental Science"
"A. Rahmanović","2079363050","https://www.semanticscholar.org/author/2079363050","Medicine"
"Šejla Goletić","153110911","https://www.semanticscholar.org/author/153110911","Medicine"
"D. Hasanbašić","11252827","https://www.semanticscholar.org/author/11252827","Biology"
"M. Đekić","92293418","https://www.semanticscholar.org/author/92293418","Physics"
"Redžo Hasanagić","97059849","https://www.semanticscholar.org/author/97059849","Materials Science"
"Elvedin Hanić","2082855155","https://www.semanticscholar.org/author/2082855155","Environmental Science"
"Safet Hamedovic","31162666","https://www.semanticscholar.org/author/31162666","Computer Science"
"Zijad Halilović","104780977","https://www.semanticscholar.org/author/104780977","History"
"M. Hajro","30803205","https://www.semanticscholar.org/author/30803205","Engineering"
"Hadžem Hajdarević","115210638","https://www.semanticscholar.org/author/115210638","Sociology"
"J. Mujanović","118304171","https://www.semanticscholar.org/author/118304171","Political Science"
"A. Gogic","2674166","https://www.semanticscholar.org/author/2674166","Computer Science"
"Amir Hajdar","98847980","https://www.semanticscholar.org/author/98847980","Engineering"
"E. Hadžiselimović","102923840","https://www.semanticscholar.org/author/102923840","Engineering"
"Zijah Hadžiomerović","80761780","https://www.semanticscholar.org/author/80761780","Environmental Science"
"Edin Hadžimustafić","2003400781","https://www.semanticscholar.org/author/2003400781","Environmental Science"
"Ćazim Hadžimejlić","146372898","https://www.semanticscholar.org/author/146372898","Art"
"Kerim Obarcanin","3014668","https://www.semanticscholar.org/author/3014668","Engineering"
"E. Berberovic","13487319","https://www.semanticscholar.org/author/13487319","Medicine"
"Fikret Hadžić","123521373","https://www.semanticscholar.org/author/123521373","Business"
"Ekrem Hadžić","146610626","https://www.semanticscholar.org/author/146610626","Art"
"D. Hadžić","100465503","https://www.semanticscholar.org/author/100465503","Engineering"
"S. Habeš","89648289","https://www.semanticscholar.org/author/89648289","Chemistry"
"S. Gutić","12349768","https://www.semanticscholar.org/author/12349768","Chemistry"
"Nenad Grubić","147670149","https://www.semanticscholar.org/author/147670149",NULL
"Nermina Žiga-Smajić","1877118474","https://www.semanticscholar.org/author/1877118474","Medicine"
"Dževad K. Kozlica","51274641","https://www.semanticscholar.org/author/51274641","Materials Science"
"E. Ruẑdić","104260767","https://www.semanticscholar.org/author/104260767","Chemistry"
"Nikola Grabovac","147669734","https://www.semanticscholar.org/author/147669734","Biology"
"H. Gačanin","1726648","https://www.semanticscholar.org/author/1726648","Computer Science"
"Boško Gaćeša","146259893","https://www.semanticscholar.org/author/146259893",NULL
"A. Biščević","10793225","https://www.semanticscholar.org/author/10793225","Medicine"
"A. Fočo","120702106","https://www.semanticscholar.org/author/120702106","Political Science"
"Emir Fejzić","2140822517","https://www.semanticscholar.org/author/2140822517","Environmental Science"
"Muhamed Fazlić","16201164","https://www.semanticscholar.org/author/16201164","Medicine"
"Fadil Fazlić","2043054574","https://www.semanticscholar.org/author/2043054574",NULL
"Huse Fatkić","103134462","https://www.semanticscholar.org/author/103134462","Mathematics"
"Edin Fatkić","115026688","https://www.semanticscholar.org/author/115026688","Materials Science"
"E. Ekinović","94986810","https://www.semanticscholar.org/author/94986810","Engineering"
"Azra Skender","87509316","https://www.semanticscholar.org/author/87509316","Agricultural and Food Sciences"
"F. Behmen","87219817","https://www.semanticscholar.org/author/87219817","Agricultural and Food Sciences"
"Mirza Džanić","69853879","https://www.semanticscholar.org/author/69853879","Linguistics"
"Muamer Džananović","118283073","https://www.semanticscholar.org/author/118283073","Psychology"
"Zijad Dzafi̇c","98090170","https://www.semanticscholar.org/author/98090170","Economics"
"F. Đuzo","100472364","https://www.semanticscholar.org/author/100472364","Environmental Science"
"S. Durmišević","2629049","https://www.semanticscholar.org/author/2629049","Medicine"
"Sanel Hadžiahmetović Jurida","70034785","https://www.semanticscholar.org/author/70034785","Linguistics"
"Fadila Kiso","98680918","https://www.semanticscholar.org/author/98680918","Engineering"
"B. Pehlivanovic","83068009","https://www.semanticscholar.org/author/83068009","Medicine"
"A. Dedić","150898320","https://www.semanticscholar.org/author/150898320","Chemistry"
"Naida Omerović","1454436797","https://www.semanticscholar.org/author/1454436797","Medicine"
"D. Softić","40625943","https://www.semanticscholar.org/author/40625943","Medicine"
"M. Omerbegović","4590378","https://www.semanticscholar.org/author/4590378","Medicine"
"A. Durić","11326519","https://www.semanticscholar.org/author/11326519","Medicine"
"D. Karabegović","118146488","https://www.semanticscholar.org/author/118146488","Political Science"
"E. Džafo","133887008","https://www.semanticscholar.org/author/133887008","Medicine"
"E. Ahmetović","2274193","https://www.semanticscholar.org/author/2274193","Engineering"
"Adnan Mujanović","2174468579","https://www.semanticscholar.org/author/2174468579","Medicine"
"Said Gazibegovic","81548721","https://www.semanticscholar.org/author/81548721","Medicine"
"Nikola Lero","2143152982","https://www.semanticscholar.org/author/2143152982","Philosophy"
"V. Lekić","46804421","https://www.semanticscholar.org/author/46804421","Geology"
"Amer Catic","2077968","https://www.semanticscholar.org/author/2077968","Engineering"
"S. Hadzic","102855879","https://www.semanticscholar.org/author/102855879","Physics"
"Nedim Srabović","2181471733","https://www.semanticscholar.org/author/2181471733","Medicine"
"Nordin Ćatić","18085980","https://www.semanticscholar.org/author/18085980","Engineering"
"M. Barišić","123606607","https://www.semanticscholar.org/author/123606607","Geography"
"Medina Hadžihasanović-Katana","1484709211","https://www.semanticscholar.org/author/1484709211","History"
"Nina Dumrukcic","2006737079","https://www.semanticscholar.org/author/2006737079","Linguistics"
"Harun Išerić","2161825665","https://www.semanticscholar.org/author/2161825665","Law"
"Nedim Hogic","1753020628","https://www.semanticscholar.org/author/1753020628","Political Science"
"Almir Velagic","66437160","https://www.semanticscholar.org/author/66437160","Medicine"
"Suad Krilasevic","148077452","https://www.semanticscholar.org/author/148077452","Engineering"
"Adnan Đugum","102894575","https://www.semanticscholar.org/author/102894575","Engineering"
"Darije Custovic","1914275023","https://www.semanticscholar.org/author/1914275023","Medicine"
"Adnan Causevic","1840720","https://www.semanticscholar.org/author/1840720","Computer Science"
"S. Redžić","2007145100","https://www.semanticscholar.org/author/2007145100","Physics"
"Inesa Hadrović","151034560","https://www.semanticscholar.org/author/151034560","Medicine"
"Vasva Klopić","2200677528","https://www.semanticscholar.org/author/2200677528","Business"
"Fatima Mahmutovic","15188491","https://www.semanticscholar.org/author/15188491","Medicine"
"Omar Sacirbey","2142507433","https://www.semanticscholar.org/author/2142507433","Political Science"
"Damir Bilić","9332761","https://www.semanticscholar.org/author/9332761","Engineering"
"Kenan Begovic","2220347781","https://www.semanticscholar.org/author/2220347781","Computer Science"
"H. Babačić","51115826","https://www.semanticscholar.org/author/51115826","Medicine"
"Asja Ćeranić","1395979669","https://www.semanticscholar.org/author/1395979669","Medicine"
"Dejan Maglic","5378594","https://www.semanticscholar.org/author/5378594","Medicine"
"Muris Cabaravdic","32016090","https://www.semanticscholar.org/author/32016090","Medicine"
"Nikola Krneta","1583001404","https://www.semanticscholar.org/author/1583001404","Engineering"
"Sulejman Skoko","2038009978","https://www.semanticscholar.org/author/2038009978","Chemistry"
"H. Nefic","6544937","https://www.semanticscholar.org/author/6544937","Medicine"
"Anes Osmić","146151160","https://www.semanticscholar.org/author/146151160",NULL
"Ida Fazlic","2159619590","https://www.semanticscholar.org/author/2159619590","Medicine"
"Faris Janjos","51185059","https://www.semanticscholar.org/author/51185059","Computer Science"
"D. Preradović Kulovac","2151192114","https://www.semanticscholar.org/author/2151192114","Medicine"
"Ines Stevic","15948395","https://www.semanticscholar.org/author/15948395","Medicine"
"Ajla Muratović-Dedić","1423367680","https://www.semanticscholar.org/author/1423367680","Business"
"Sanel Teljigovic","13945367","https://www.semanticscholar.org/author/13945367","Medicine"
"Adnan Velic","114251076","https://www.semanticscholar.org/author/114251076","Economics"
"Nino Serdarević","41232017","https://www.semanticscholar.org/author/41232017","Business"
"E. Kanlic","4286600","https://www.semanticscholar.org/author/4286600","Medicine"
"B. Joksimović","4785689","https://www.semanticscholar.org/author/4785689","Medicine"
"Vesna Radojčić","117514715","https://www.semanticscholar.org/author/117514715","Computer Science"
"Darko Drakulic","34126273","https://www.semanticscholar.org/author/34126273","Computer Science"
"Edin Zahirović","1699663355","https://www.semanticscholar.org/author/1699663355","Environmental Science"
"K. Hrncic-Lipovic","1485080907","https://www.semanticscholar.org/author/1485080907","Sociology"
"E. Makalic","3210381","https://www.semanticscholar.org/author/3210381","Medicine"
"Benjamin Huremagic","2034029753","https://www.semanticscholar.org/author/2034029753","Biology"
"Belma Memić","95703603","https://www.semanticscholar.org/author/95703603","Computer Science"
"Elma Avdagić-Golub","2077522166","https://www.semanticscholar.org/author/2077522166","Computer Science"
"Alem Čolaković","30605373","https://www.semanticscholar.org/author/30605373","Computer Science"
"A. Latific","31179613","https://www.semanticscholar.org/author/31179613","Business"
"A. Bevrnja","107703815","https://www.semanticscholar.org/author/107703815","Engineering"
"Azra Jusufovic","52526329","https://www.semanticscholar.org/author/52526329","Medicine"
"A. Frkatović-Hodžić","2198364843","https://www.semanticscholar.org/author/2198364843","Medicine"
"Neira Dedić","2202770254","https://www.semanticscholar.org/author/2202770254","Medicine"
"Samir Forić","116549957","https://www.semanticscholar.org/author/116549957","Political Science"
"Zlata Stanković-Ramirez","2130174323","https://www.semanticscholar.org/author/2130174323","Education"
"Zlata Tanović","12863684","https://www.semanticscholar.org/author/12863684","Medicine"
"Selma Čaušević","23179262","https://www.semanticscholar.org/author/23179262","Engineering"
"Nermina Brljak","25014857","https://www.semanticscholar.org/author/25014857","Materials Science"
"Amra Kapo","123572235","https://www.semanticscholar.org/author/123572235","Education"
"Adnan Fojnica","9405707","https://www.semanticscholar.org/author/9405707","Medicine"
"Faris Hasanović","4803109","https://www.semanticscholar.org/author/4803109","Medicine"
"Emina Ćerimović","119783490","https://www.semanticscholar.org/author/119783490","Political Science"
"Jasmina Mušović","2193471046","https://www.semanticscholar.org/author/2193471046","Chemistry"
"Elmin Omičević","2182044772","https://www.semanticscholar.org/author/2182044772","Political Science"
"M. Matusko","2213315731","https://www.semanticscholar.org/author/2213315731","Physics"
"M. Seslija","3342621","https://www.semanticscholar.org/author/3342621","Mathematics"
"Ilma Jahic","2050213548","https://www.semanticscholar.org/author/2050213548","Medicine"
"Rijalda Mekic","2216260196","https://www.semanticscholar.org/author/2216260196","Medicine"
"Hamza Merzic","20896818","https://www.semanticscholar.org/author/20896818","Computer Science"
"S. Bosanac","91818470","https://www.semanticscholar.org/author/91818470","Physics"
"Jasna Nuhić","72219401","https://www.semanticscholar.org/author/72219401","Medicine"
"Haris Alibašić","101624010","https://www.semanticscholar.org/author/101624010","Environmental Science"
"Ana Tankosić","65816687","https://www.semanticscholar.org/author/65816687","Linguistics"
"Midhat Ajanović","2096116094","https://www.semanticscholar.org/author/2096116094","Art"
"Predrag Mršić","30769457","https://www.semanticscholar.org/author/30769457","Engineering"
"Zerina Kurtović","2154465509","https://www.semanticscholar.org/author/2154465509","Medicine"
"M. Prelec","147572014","https://www.semanticscholar.org/author/147572014","Political Science"
"Inda Mulaahmetović","2158591867","https://www.semanticscholar.org/author/2158591867","Economics"
"Amil Mehić","1581466094","https://www.semanticscholar.org/author/1581466094","Mathematics"
"Namir Halilović","96728904","https://www.semanticscholar.org/author/96728904","Chemistry"
"E. Letic","1580319624","https://www.semanticscholar.org/author/1580319624","Medicine"
"Zdravko Salipur","5277428","https://www.semanticscholar.org/author/5277428","Engineering"
"A. Alagic","145273086","https://www.semanticscholar.org/author/145273086","Chemistry"
"Nermina Rizvanović","11671010","https://www.semanticscholar.org/author/11671010","Medicine"
"Mehrija Hasičić","9098265","https://www.semanticscholar.org/author/9098265","Engineering"
"O. Žurovec","28336540","https://www.semanticscholar.org/author/28336540","Environmental Science"
"H. Šiljak","2640521","https://www.semanticscholar.org/author/2640521","Computer Science"
"H. Ligata","97770232","https://www.semanticscholar.org/author/97770232","Engineering"
"Dusko Bogdanic","100737066","https://www.semanticscholar.org/author/100737066","Mathematics"
"J. Smajlović","6932512","https://www.semanticscholar.org/author/6932512","Medicine"
"N. Pavlović-Čalić","1399544611","https://www.semanticscholar.org/author/1399544611","Medicine"
"M. Mehic","2777857","https://www.semanticscholar.org/author/2777857","Computer Science"
"Fadil Mumic","94756437","https://www.semanticscholar.org/author/94756437","Engineering"
"N. Sladić","1794451930","https://www.semanticscholar.org/author/1794451930","Environmental Science"
"Maja Bradarić","115097900","https://www.semanticscholar.org/author/115097900","Environmental Science"
"Enisa Zanacic","12724898","https://www.semanticscholar.org/author/12724898","Environmental Science"
"M. Trogrlić","84051456","https://www.semanticscholar.org/author/84051456","Engineering"
"Dzana Katana","2217818560","https://www.semanticscholar.org/author/2217818560","Medicine"
"Nezira Delagic","6233379","https://www.semanticscholar.org/author/6233379","Medicine"
"Alija Dervić","52054395","https://www.semanticscholar.org/author/52054395","Engineering"
"Nada Kapidzic Cicovic","2952808","https://www.semanticscholar.org/author/2952808","Computer Science"
"Dinka Smajlagić","83482141","https://www.semanticscholar.org/author/83482141","Medicine"
"E. Hamzić","36965239","https://www.semanticscholar.org/author/36965239","Biology"
"Senka Čaušević","1992965127","https://www.semanticscholar.org/author/1992965127","Biology"
"Daria Ler","6099136","https://www.semanticscholar.org/author/6099136","Medicine"
"Muris Hadzic","123859921","https://www.semanticscholar.org/author/123859921","Economics"
"Suada Tinjić","151223515","https://www.semanticscholar.org/author/151223515","Medicine"
"Samed Jukic","29875610","https://www.semanticscholar.org/author/29875610","Computer Science"
"M. Cenanovic","10373320","https://www.semanticscholar.org/author/10373320","Medicine"
"Melika Husić-Mehmedović","1404832319","https://www.semanticscholar.org/author/1404832319","Business"
"Zina Ruzdic","1398995913","https://www.semanticscholar.org/author/1398995913","Business"
"Belma Turkovic","35238146","https://www.semanticscholar.org/author/35238146","Computer Science"
"J. Kevric","143636555","https://www.semanticscholar.org/author/143636555","Medicine"
"N. Ostojic","40450854","https://www.semanticscholar.org/author/40450854","Chemistry"
"A. Golubović","152795056","https://www.semanticscholar.org/author/152795056","Materials Science"
"Sandra Hasanefendic","97898515","https://www.semanticscholar.org/author/97898515","Education"
